relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
24,3.4339872044851463,5,1,1,3.5553480614894135,1,1,5,14,18,0,0,1,1,20.0,10.0,-74.68345670367874,39.56706340898611
3,3.4339872044851463,5,1,1,3.258096538021482,0,1,5,35,18,0,0,1,1,16.0,10.0,-74.63262084448425,39.503355074543336
24,3.4965075614664802,5,1,0,3.6109179126442243,0,1,5,35,20,0,0,1,11,10.0,10.0,-74.68103393444088,39.44370974963092
15,3.4965075614664802,2,1,3,3.295836866004329,0,1,2,35,18,0,0,1,1,14.0,10.0,-74.65596753056512,39.44923867046683
8,3.6375861597263857,2,1,1,3.7376696182833684,0,1,2,22,20,0,0,1,11,19.0,10.0,-74.83742950946663,39.50946068096759
16,3.970291913552122,2,1,1,3.6888794541139363,0,1,2,25,0,0,0,1,1,19.0,10.0,-74.7930861266942,39.56138683871691
20,4.276666119016055,5,1,1,3.091042453358316,1,1,2,24,7,1,0,1,5,17.0,10.0,-74.59067733942746,39.63935165604068
1,3.7612001156935624,5,1,0,3.6888794541139363,1,1,2,35,1,1,1,0,12,17.0,10.0,-74.65695339396737,39.49100261597314
1,3.4965075614664802,5,1,0,3.6109179126442243,0,1,5,35,20,0,0,1,11,16.0,10.0,-74.6974951923714,39.54775271393225
24,3.784189633918261,2,1,1,3.4657359027997265,0,1,2,10,20,0,0,1,11,16.0,10.0,-74.69923445569233,39.47763786673702
24,3.4965075614664802,5,1,0,3.6109179126442243,0,1,5,35,20,0,0,1,11,9.0,10.0,-74.68079322293323,39.55733314308498
20,3.784189633918261,5,1,1,3.970291913552122,1,1,2,25,5,1,0,1,4,20.0,10.0,-74.66617556480413,39.42289180368936
0,4.060443010546419,2,0,1,3.295836866004329,0,1,2,35,30,0,0,1,1,11.0,10.0,-74.66157177502818,39.55721558162277
1,3.4965075614664802,5,1,0,3.6109179126442243,0,1,5,35,20,0,0,1,11,16.0,10.0,-74.57670285248224,39.543066267322814
