data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2022,46620735,152682163,1,2022-05-01,1,N,13A,28,25,M,10,10,R,,,25,
2022,46620736,152682170,1,2022-05-02,3,N,13B,30,27,F,10,10,R,,,27,
2022,46620737,152682172,1,2022-05-01,1,C,13B,27,24,F,10,10,R,,,24,
2022,46620738,152682175,1,2022-05-01,1,N,35A,33,30,M,20,20,N,,,30,
2022,46627538,152709812,1,2022-05-02,1,N,270,24,21,M,20,20,N,,,21,
2022,46683228,152902544,1,2022-05-02,1,N,13B,47,44,M,20,20,R,,,44,
2022,51281191,169464697,1,2022-05-31,3,N,520,29,26,M,20,20,,,,26,
2022,46627539,152709819,1,2022-05-03,1,N,520,21,18,M,20,20,R,,,18,
2022,46629708,152721172,1,2022-05-04,3,N,13B,21,18,M,10,10,R,,,18,
2022,46627540,152709828,1,2022-05-03,1,N,35A,36,33,M,10,20,N,,,33,
2022,46629709,152721173,1,2022-05-04,1,N,280,31,28,M,20,20,R,,,28,
2022,46629710,152721174,1,2022-05-04,1,N,13A,28,25,F,20,20,R,,,25,
2022,46629711,152721175,1,2022-05-04,1,N,13A,36,33,M,20,20,R,,,33,
2022,46629712,152721176,1,2022-05-04,1,N,13A,35,32,M,10,10,R,,,32,
2022,49539989,163292848,1,2022-05-31,3,N,13C,34,31,F,20,10,R,,,31,
2022,46637323,152753721,1,2022-05-04,1,N,13C,29,26,M,98,40,N,,,26,
2022,46637325,152753725,1,2022-05-04,1,N,35A,47,44,M,20,20,N,,,44,
2022,46637326,152753725,2,2022-05-04,1,N,35A,46,43,M,10,10,N,,,43,
2022,48502822,159495584,1,2022-05-31,3,N,13A,39,36,F,10,10,R,,,36,
2022,46675515,152870957,1,2022-05-05,1,N,35A,59,56,M,10,10,N,,,56,
2022,46675516,152870959,1,2022-05-05,1,N,23B,17,14,M,20,20,R,H,,14,
2022,46675517,152870965,1,2022-05-05,1,N,35A,56,53,M,20,20,R,,,53,
2022,49557942,163352358,1,2022-05-31,3,N,13A,41,38,M,10,10,R,,,38,
2022,46696976,152951382,1,2022-05-07,1,N,35A,23,20,F,20,20,R,,,20,
2022,46696977,152951386,1,2022-05-07,1,N,13B,48,45,M,20,20,R,,,45,
2022,46696978,152951394,1,2022-05-07,1,N,13A,38,35,M,20,20,R,,,35,
2022,46696979,152951396,1,2022-05-07,1,N,13B,45,42,M,10,10,R,,,42,
2022,46696980,152951399,1,2022-05-08,1,N,13B,43,40,M,10,10,R,,,40,
2022,47093840,154411663,1,2022-05-31,3,N,290,46,43,M,10,10,R,,,43,
2022,46696981,152951407,1,2022-05-08,1,N,120,35,32,M,20,20,N,,,32,
2022,46696982,152951416,1,2022-05-08,1,N,290,23,20,M,20,10,R,,,20,
2022,46696983,152951417,1,2022-05-08,1,N,13B,48,45,M,10,10,R,,,45,
2022,46821119,153376460,1,2022-05-12,3,N,13A,37,34,M,10,10,R,,,34,
2022,46742526,153079302,1,2022-05-09,1,N,35A,56,53,M,20,20,R,,,53,
2022,46696984,152951419,1,2022-05-09,1,N,23F,56,53,M,20,20,R,,,53,
2022,46696985,152951420,1,2022-05-09,1,N,23F,56,53,M,20,20,R,,,53,
2022,46748508,153097635,1,2022-05-10,1,N,23C,56,53,F,20,20,N,,,53,
2022,50596219,167122109,1,2022-05-31,3,N,290,28,25,M,20,20,R,,,25,
2022,46755835,153121706,1,2022-05-11,1,N,280,59,56,M,20,20,N,,,56,
2022,46748510,153097641,1,2022-05-11,1,N,23F,39,36,M,10,10,R,,,36,
2022,46755836,153121713,1,2022-05-11,1,N,23H,40,37,F,20,20,N,,,37,
2022,47083798,154379110,1,2022-05-20,3,N,13A,20,17,M,10,10,R,H,,17,
2022,47083799,154379110,2,2022-05-20,3,N,13A,21,18,M,10,10,R,,,18,
2022,46765990,153156296,1,2022-05-11,1,N,35A,49,46,M,10,20,R,,,46,
2022,46765991,153156299,1,2022-05-11,1,N,520,42,39,M,20,20,R,,,39,
2022,46765992,153156300,1,2022-05-11,1,N,13B,37,34,M,20,20,R,,,34,
2022,46821120,153376477,1,2022-05-12,1,N,35A,37,34,M,10,20,N,,,34,
2022,46821121,153376480,1,2022-05-13,1,N,220,31,28,M,10,10,R,,,28,
2022,46821122,153376482,1,2022-05-13,1,N,35A,53,50,M,20,20,R,,,50,
2022,46832782,153409213,1,2022-05-14,1,N,13B,40,37,F,20,20,R,,,37,
2022,46988564,153970836,1,2022-05-31,3,N,13B,37,34,M,10,10,R,,,34,
2022,47645155,156443654,1,2022-05-31,3,N,13B,27,24,M,10,10,R,,,24,
2022,46834257,153414299,1,2022-05-16,1,N,13B,30,27,M,10,10,N,,,27,
2022,46860588,153506748,1,2022-05-16,1,N,90Z,54,51,M,10,20,N,,,51,
2022,46927884,153752895,1,2022-05-28,3,N,11A,48,45,M,20,20,R,,,45,
2022,46869730,153551359,1,2022-05-17,1,N,35A,39,36,M,10,10,R,,,36,
2022,48806440,160661951,1,2022-05-31,3,N,13B,48,45,M,10,10,R,,,45,
2022,46869731,153551363,1,2022-05-17,1,N,13B,40,37,M,10,10,R,,,37,
2022,46869732,153551364,1,2022-05-17,1,N,13B,25,22,F,20,20,R,,,22,
2022,46869733,153551365,1,2022-05-18,1,N,280,46,43,M,20,20,R,,,43,
2022,46881946,153602794,1,2022-05-18,1,N,35A,22,19,F,10,10,R,,,19,
2022,46881947,153602801,1,2022-05-18,1,N,35A,41,38,M,10,20,N,,,38,
2022,46881948,153602818,1,2022-05-19,1,N,35A,30,27,M,10,10,R,,,27,
2022,46881949,153602823,1,2022-05-20,1,N,13B,52,49,M,10,10,R,,,49,
2022,46885831,153614607,1,2022-05-20,1,N,13A,31,28,M,20,20,N,,,28,
2022,47121853,154498700,1,2022-05-31,3,M,13C,52,49,M,10,10,R,,,49,
2022,46885832,153614611,1,2022-05-20,1,N,35A,44,41,M,20,10,N,,,41,
2022,47121854,154498701,1,2022-05-31,3,M,13C,52,49,M,10,10,R,,,49,
2022,46885833,153614614,1,2022-05-20,1,N,35A,38,35,M,10,20,N,,,35,
2022,46886730,153617947,1,2022-05-21,1,N,35A,40,37,M,10,20,N,,,37,
2022,46889890,153633116,1,2022-05-22,1,N,13A,35,32,M,10,10,R,,,32,
2022,46889891,153633124,1,2022-05-22,1,N,13B,45,42,M,10,10,R,,,42,
2022,46890443,153634931,1,2022-05-23,1,N,13A,25,22,M,10,10,R,,,22,
2022,46890444,153634948,1,2022-05-23,1,N,35A,69,66,M,20,20,R,,,66,
2022,46890445,153634948,2,2022-05-23,1,N,35A,27,24,M,10,10,R,,,24,
2022,46890446,153634948,3,2022-05-23,1,N,35A,38,35,M,10,10,R,,,35,
2022,46890447,153634948,4,2022-05-23,1,N,35A,39,36,M,20,20,R,,,36,
2022,46890448,153634948,5,2022-05-23,1,N,35A,56,53,M,20,20,,,,53,
2022,46890449,153634956,1,2022-05-23,1,N,23C,39,36,F,20,20,N,,,36,
2022,46889892,153633133,1,2022-05-24,1,N,290,36,33,M,20,20,R,,,33,
2022,46890450,153634959,1,2022-05-24,1,N,35A,45,42,M,20,20,R,,,42,
2022,46890451,153634959,2,2022-05-24,1,N,35A,60,57,M,20,20,R,,,57,
2022,46890452,153634959,3,2022-05-24,1,N,90Z,42,39,M,20,20,N,,,39,
2022,46890453,153634959,4,2022-05-24,1,N,35A,30,27,M,10,10,N,,,27,
2022,46890454,153634959,5,2022-05-24,1,N,35A,46,43,M,20,20,R,,,43,
2022,47681618,156586253,1,2022-05-31,3,N,13B,21,18,M,10,10,R,,,18,
2022,46921810,153736314,1,2022-05-25,3,N,23C,27,24,M,10,10,R,,,24,
2022,46916889,153717269,1,2022-05-26,1,N,90B,54,51,M,20,20,R,,,51,
2022,46916890,153717269,2,2022-05-26,1,N,35A,54,51,M,20,20,R,,,51,
2022,46916891,153717269,3,2022-05-26,1,N,35A,65,62,M,20,20,N,,,62,
2022,46916892,153717269,4,2022-05-26,1,N,35A,48,45,M,10,20,N,,,45,
2022,46916893,153717269,5,2022-05-26,1,N,35A,60,57,M,10,20,R,,,57,
2022,46916894,153717274,1,2022-05-26,1,N,23H,25,22,M,20,20,N,,,22,
2022,46916895,153717276,1,2022-05-26,1,N,23H,21,18,M,20,20,R,,,18,
2022,46916960,153717560,1,2022-05-27,3,N,13A,37,34,M,20,20,R,,,34,
2022,46916961,153717562,1,2022-05-26,1,N,13B,61,58,F,10,10,R,,,58,
2022,46921811,153736315,1,2022-05-27,1,N,13B,48,45,M,10,10,N,,,45,
2022,46921812,153736317,1,2022-05-27,1,N,13A,27,24,M,20,20,N,,,24,
2022,46921813,153736324,1,2022-05-30,1,N,280,47,44,M,20,20,R,,,44,
2022,46927885,153752898,1,2022-05-28,1,N,280,21,18,M,20,20,N,,,18,
2022,46927886,153752910,1,2022-05-28,1,N,23C,43,40,F,10,20,N,,,40,
2022,46927887,153752910,2,2022-05-28,1,N,90Z,49,46,M,40,20,N,,,46,
2022,48187510,158395573,1,2022-05-31,3,N,120,32,29,F,20,20,R,,,29,
2022,48274589,158721204,1,2022-09-14,3,N,520,37,34,M,20,20,N,,,34,
2022,46933226,153770293,1,2022-05-29,1,N,13A,21,18,M,10,10,R,,,18,
2022,46933227,153770297,1,2022-05-29,1,N,520,28,25,F,20,20,R,,,25,
2022,46933228,153770298,1,2022-05-29,1,N,13B,35,32,M,10,10,R,,,32,
2022,46933229,153770301,1,2022-05-29,1,N,280,20,17,M,20,20,N,R,,17,
2022,46933230,153770301,2,2022-05-29,1,N,520,20,17,M,20,20,N,R,,17,
2022,46933231,153770301,3,2022-05-29,1,N,520,21,18,M,20,20,R,,,18,
2022,46933232,153770301,4,2022-05-29,1,N,520,20,17,F,20,20,N,R,,17,
2022,46933233,153770301,5,2022-05-29,1,N,520,19,16,F,10,10,R,R,,16,
2022,46933234,153770301,6,2022-05-29,1,N,520,19,16,F,20,20,N,R,,16,
2022,46933235,153770301,7,2022-05-29,1,N,520,21,18,F,20,20,N,,,18,
2022,49605571,163509668,1,2022-05-31,3,N,13C,27,24,M,20,20,N,,,24,
2022,46933236,153770306,1,2022-05-30,1,N,35A,25,22,M,10,10,N,,,22,
2022,46933237,153770307,1,2022-05-30,1,N,13A,49,46,F,10,10,R,,,46,
2022,46933238,153770311,1,2022-05-31,1,N,13C,31,28,M,10,10,R,,,28,
2022,46937930,153788309,1,2022-05-31,1,N,220,67,64,F,10,10,R,,,64,
2022,46953642,153841399,1,2022-06-01,1,N,13B,30,27,M,10,10,R,,,27,
2022,47399947,155505032,1,2022-06-02,2,N,220,64,61,M,20,20,R,,,61,
2022,46954639,153844725,1,2022-06-02,1,N,13B,41,38,M,10,10,R,,,38,
2022,46967302,153894179,1,2022-06-02,1,N,35A,35,32,F,10,10,N,,,32,
2022,46967303,153894179,2,2022-06-02,1,N,35A,31,28,M,20,20,N,,,28,
2022,46967304,153894180,1,2022-06-02,1,N,35A,31,28,M,20,20,N,,,28,
2022,47331971,155245676,1,2022-06-30,3,C,23H,45,42,M,20,20,R,,,42,
2022,47331972,155245676,2,2022-06-30,3,C,23H,36,33,F,20,20,R,,,33,
2022,46982180,153950546,1,2022-06-07,1,N,13A,31,28,F,20,10,R,,,28,
2022,46977880,153936676,1,2022-06-03,1,N,120,41,38,M,10,10,R,,,38,
2022,46977881,153936692,1,2022-06-03,1,N,35A,50,47,F,10,20,N,,,47,
2022,46977882,153936693,1,2022-06-03,1,N,120,21,18,M,20,20,R,,,18,
2022,46970196,153907862,1,2022-06-03,1,N,90Z,35,32,M,20,20,R,,,32,
2022,46977883,153936731,1,2022-06-06,1,N,23C,22,19,F,10,10,N,,,19,
2022,46982181,153950551,1,2022-06-07,1,N,23C,26,23,F,20,20,R,,,23,
2022,46982183,153950554,1,2022-06-07,1,N,35A,33,30,F,20,20,R,,,30,
2022,46982186,153950560,1,2022-06-07,1,N,35A,48,45,M,10,20,N,,,45,
2022,46988565,153970847,1,2022-06-08,1,N,13B,27,24,F,10,10,R,,,24,
2022,47304081,155138249,1,2022-06-29,3,N,220,56,53,M,20,20,R,,,53,
2022,47174073,154692712,1,2022-06-17,3,N,13C,29,26,M,10,20,N,,,26,
2022,51483346,170178886,1,2022-06-10,1,N,35A,31,28,M,20,20,R,,,28,
2022,47173701,154691148,1,2022-06-17,3,N,13B,28,25,M,10,10,R,,,25,
2022,47078028,154360780,1,2022-06-10,1,N,23C,22,19,F,20,20,N,,,19,
2022,47038072,154190321,1,2022-06-10,3,N,13A,34,31,M,20,20,R,,,31,
2022,47078029,154360787,1,2022-06-11,1,N,13A,35,32,M,10,20,R,,,32,
2022,47081377,154369936,1,2022-06-11,1,N,520,38,35,M,20,20,N,,,35,
2022,47081378,154369941,1,2022-06-11,1,N,13B,75,72,M,10,10,R,,,72,
2022,47093841,154411668,1,2022-06-12,1,N,13B,33,30,M,20,20,N,,,30,
2022,47093842,154411671,1,2022-06-12,1,N,13B,29,26,M,20,20,N,,,26,
2022,47093843,154411674,1,2022-06-12,1,N,13B,24,21,M,20,20,R,,,21,
2022,47093844,154411686,1,2022-06-12,1,N,13A,51,48,M,10,20,R,,,48,
2022,47038073,154190322,1,2022-06-12,3,N,13A,57,54,M,20,20,R,,,54,
2022,47395400,155487791,1,2022-06-30,3,N,13B,40,37,M,10,10,R,,,37,
2022,47113890,154473305,1,2022-06-13,1,N,35A,53,50,M,10,10,N,,,50,
2022,47113892,154473333,1,2022-06-13,1,N,35A,39,36,M,20,20,R,,,36,
2022,47113893,154473333,2,2022-06-13,1,N,35A,29,26,F,20,20,R,,,26,
2022,47376652,155421328,1,2022-06-30,1,N,23H,23,20,M,10,10,N,,,20,
2022,47121855,154498717,1,2022-06-14,1,N,35A,52,49,M,10,20,N,,,49,
2022,47121856,154498717,2,2022-06-14,1,N,35A,67,64,M,20,20,R,,,64,
2022,47304082,155138250,1,2022-06-30,3,N,120,22,19,M,20,20,R,,,19,
2022,47159249,154626527,1,2022-06-15,1,N,35A,36,33,M,10,10,N,,,33,
2022,47173702,154691152,1,2022-06-16,1,N,13B,29,26,M,10,10,R,,,26,
2022,47596354,156273699,1,2022-06-30,3,N,13A,54,51,M,10,10,R,,,51,
2022,47173703,154691168,1,2022-06-16,1,N,290,26,23,M,10,10,R,,,23,
2022,47173704,154691175,1,2022-06-17,1,N,520,21,18,M,20,20,R,,,18,
2022,47173705,154691180,1,2022-06-18,3,N,13B,47,44,M,10,10,R,,,44,
2022,47195402,154763951,1,2022-06-18,1,N,90Z,47,44,M,20,20,N,,,44,
2022,47230895,154896585,1,2022-06-21,3,N,13A,29,26,F,20,20,R,,,26,
2022,47195403,154763954,1,2022-06-18,1,N,290,33,30,M,10,10,R,,,30,
2022,47216231,154838921,1,2022-06-18,1,N,13B,31,28,M,10,10,R,,,28,
2022,47216232,154838923,1,2022-06-18,1,N,11D,27,24,M,20,20,N,,,24,
2022,48121044,158160213,1,2022-06-30,3,N,240,32,29,M,20,20,R,,,29,
2022,47216233,154838934,1,2022-06-18,1,N,13B,45,42,M,20,20,R,,,42,
2022,48099146,158084809,1,2022-06-30,3,M,120,26,23,F,20,20,N,,,23,
2022,47229341,154891500,1,2022-06-19,1,N,13B,25,22,M,20,20,R,,,22,
2022,47596355,156273700,1,2022-06-30,3,N,290,49,46,M,10,10,R,,,46,
2022,47266314,155009621,1,2022-06-24,3,N,13C,32,29,M,10,10,R,,,29,
2022,47229344,154891531,1,2022-06-21,1,N,35A,60,57,M,10,20,R,,,57,
2022,47229347,154891547,1,2022-06-21,3,N,520,29,26,M,20,20,N,,,26,
2022,47293293,155102909,1,2022-06-21,1,N,13B,26,23,M,10,20,R,,,23,
2022,51037902,168716406,1,2022-06-30,3,N,13C,43,40,M,10,10,R,,,40,
2022,47230896,154896605,1,2022-06-22,1,N,13B,23,20,M,10,10,R,,,20,
2022,47230897,154896606,1,2022-06-22,1,N,35A,30,27,F,10,10,R,,,27,
2022,47230898,154896606,2,2022-06-22,1,N,35A,31,28,M,10,10,R,,,28,
2022,47293294,155102910,1,2022-06-23,1,N,120,39,36,M,98,40,N,,,36,
2022,48084470,158041257,1,2022-06-30,3,N,13C,29,26,M,10,10,R,,,26,
2022,47266315,155009628,1,2022-06-23,1,N,13C,24,21,F,10,10,R,,,21,
2022,47280263,155066474,1,2022-06-24,1,N,23C,33,30,F,20,20,N,,,30,
2022,47280264,155066475,1,2022-06-24,1,N,13C,32,29,M,10,10,R,,,29,
2022,47280265,155066483,1,2022-06-24,1,N,220,32,29,M,20,10,N,,,29,
2022,47280267,155066487,1,2022-06-24,1,N,35A,30,27,M,20,20,N,,,27,
2022,47280268,155066487,2,2022-06-24,1,N,35B,26,23,M,20,20,N,,,23,
2022,47280269,155066487,3,2022-06-24,1,N,35B,29,26,M,20,20,N,,,26,
2022,49360489,162625701,1,2022-06-30,3,N,13B,37,34,M,20,20,R,,,34,
2022,47280271,155066492,1,2022-06-24,1,N,13A,43,40,F,10,10,N,,,40,
2022,47280273,155066502,1,2022-06-25,1,N,13B,34,31,F,10,20,N,,,31,
2022,47280274,155066502,2,2022-06-25,1,N,13B,35,32,M,10,20,N,,,32,
2022,47293295,155102911,1,2022-06-29,1,N,13B,34,31,M,10,10,R,,,31,
2022,47291211,155097415,1,2022-06-25,1,N,13B,46,43,M,20,20,R,,,43,
2022,47280279,155066521,1,2022-06-25,1,N,13B,30,27,F,10,10,R,,,27,
2022,51281192,169464698,1,2022-06-30,2,N,13A,30,27,F,10,10,R,,,27,
2022,47395401,155487793,1,2022-06-30,3,N,13B,33,30,M,10,10,R,,,30,
2022,47291212,155097430,1,2022-06-26,1,N,23F,49,46,F,20,20,R,,,46,
2022,47291213,155097430,2,2022-06-26,1,N,23F,52,49,F,20,20,R,,,49,
2022,47291214,155097437,1,2022-06-26,1,N,23C,50,47,M,10,10,N,,,47,
2022,47291215,155097445,1,2022-06-26,1,N,280,52,49,M,20,20,N,,,49,
2022,47291217,155097447,1,2022-06-26,1,N,13B,46,43,F,10,10,R,,,43,
2022,47291218,155097448,1,2022-06-27,1,N,290,29,26,M,10,10,R,,,26,
2022,47291221,155097467,1,2022-06-27,1,N,13B,20,17,M,10,20,R,H,,17,
2022,47291222,155097467,2,2022-06-27,1,N,13B,20,17,M,10,10,R,H,,17,
2022,47291223,155097467,3,2022-06-27,1,N,13B,20,17,M,10,10,R,H,,17,
2022,47293296,155102925,1,2022-06-28,1,N,35A,32,29,M,10,10,N,,,29,
2022,47293297,155102931,1,2022-06-29,1,N,290,48,45,M,20,20,R,,,45,
2022,47304083,155138255,1,2022-06-29,1,N,520,19,16,M,10,10,R,R,,16,
2022,47307316,155151330,1,2022-06-29,1,N,35A,56,53,M,20,20,R,,,53,
2022,47307317,155151331,1,2022-06-29,1,N,90Z,22,19,M,20,20,R,,,19,
2022,47331778,155245050,1,2022-06-30,1,N,290,52,49,M,20,20,N,,,49,
2022,47331779,155245050,2,2022-06-30,1,N,290,48,45,F,20,20,N,,,45,
2022,47331973,155245677,1,2022-06-30,1,N,520,75,72,M,10,10,N,,,72,
2022,47331974,155245679,1,2022-06-30,1,N,35A,33,30,M,20,10,R,,,30,
2022,47331975,155245679,2,2022-06-30,1,N,35A,40,37,M,10,10,N,,,37,
2022,47331976,155245679,3,2022-06-30,1,N,90B,37,34,M,20,20,N,,,34,
2022,47331977,155245681,1,2022-07-01,1,N,35A,36,33,F,20,20,R,,,33,
2022,47341008,155275284,1,2022-07-02,1,N,13A,43,40,F,10,10,R,,,40,
2022,47341009,155275296,1,2022-07-02,1,N,35B,64,61,M,20,20,R,,,61,
2022,47341010,155275305,1,2022-07-03,1,N,13A,50,47,M,10,20,R,,,47,
2022,47341011,155275307,1,2022-07-03,1,N,13A,28,25,M,10,10,N,,,25,
2022,47341012,155275307,2,2022-07-03,1,N,13A,28,25,M,20,20,N,,,25,
2022,47345799,155296746,1,2022-07-03,1,N,13C,38,35,M,10,10,R,,,35,
2022,47345800,155296753,1,2022-07-04,1,N,280,22,19,M,20,20,N,,,19,
2022,47345801,155296753,2,2022-07-04,1,N,280,21,18,M,20,20,N,,,18,
2022,47345802,155296753,3,2022-07-04,1,N,280,22,19,M,20,20,N,,,19,
2022,47345803,155296753,4,2022-07-04,1,N,280,23,20,M,20,20,N,,,20,
2022,47345804,155296753,5,2022-07-04,1,N,280,22,19,M,20,20,N,,,19,
2022,47376653,155421335,1,2022-07-05,1,N,13B,39,36,M,10,10,R,,,36,
2022,47382740,155443891,1,2022-07-05,1,N,13A,25,22,M,20,20,R,,,22,
2022,47376654,155421340,1,2022-07-05,1,N,13B,23,20,M,20,20,N,,,20,
2022,47382745,155443913,1,2022-07-05,1,N,220,22,19,M,10,20,R,,,19,
2022,47376655,155421348,1,2022-07-05,1,N,13B,43,40,M,10,10,R,,,40,
2022,47395402,155487798,1,2022-07-06,1,N,13C,44,41,M,20,20,R,,,41,
2022,47395404,155487810,1,2022-07-06,3,N,13C,40,37,M,10,10,R,,,37,
2022,48571308,159730589,1,2022-07-31,3,N,13B,31,28,M,20,20,N,,,28,
2022,47395405,155487818,1,2022-07-06,1,N,35A,54,51,M,20,20,N,,,51,
2022,47395406,155487818,2,2022-07-06,1,N,35A,45,42,F,20,20,R,,,42,
2022,47434377,155652988,1,2022-07-07,1,N,290,25,22,M,10,10,N,,,22,
2022,47434378,155653013,1,2022-07-07,1,N,35A,49,46,M,40,20,N,,,46,
2022,48024560,157832198,1,2022-07-31,3,N,120,22,19,M,20,20,R,,,19,
2022,47440477,155673972,1,2022-07-08,1,N,90Z,25,22,M,20,20,R,,,22,
2022,47440479,155673976,1,2022-07-08,1,N,13B,35,32,M,10,10,R,,,32,
2022,47449940,155714605,1,2022-07-09,1,N,13A,44,41,F,20,20,R,,,41,
2022,47449957,155714663,1,2022-07-09,1,N,90Z,36,33,M,20,20,R,,,33,
2022,48028156,157843985,1,2022-07-31,3,N,290,25,22,M,20,20,R,,,22,
2022,47499590,155933934,1,2022-07-10,1,N,13B,23,20,M,10,10,R,,,20,
2022,47499591,155933944,1,2022-07-10,1,N,13B,27,24,F,20,20,R,,,24,
2022,47508080,155985817,1,2022-07-11,1,N,13B,50,47,M,10,10,R,,,47,
2022,47508081,155985822,1,2022-07-11,1,N,90J,62,59,M,10,10,R,,,59,
2022,47508082,155985834,1,2022-07-12,3,N,120,62,59,M,20,20,R,,,59,
2022,47508083,155985836,1,2022-07-12,1,N,13B,35,32,M,10,10,R,,,32,
2022,47509536,155990858,1,2022-07-12,1,N,280,34,31,M,20,10,N,,,31,
2022,47508084,155985846,1,2022-07-12,1,N,35A,28,25,M,20,20,R,,,25,
2022,47509537,155990873,1,2022-07-12,1,N,13B,44,41,M,10,10,R,,,41,
2022,49790669,164063707,1,2022-07-31,1,N,13B,43,40,M,20,20,N,,,40,
2022,48456101,159337112,1,2022-07-31,3,N,13B,24,21,F,20,20,R,,,21,
2022,47511722,155998466,1,2022-07-13,1,N,13B,30,27,F,10,10,R,,,27,
2022,47511723,155998471,1,2022-07-13,1,N,35A,27,24,M,20,20,R,,,24,
2022,47583536,156236229,1,2022-07-14,1,N,13B,28,25,M,20,10,R,,,25,
2022,49360490,162625702,1,2022-07-31,3,N,23C,58,55,F,20,20,R,,,55,
2022,48516520,159543787,1,2022-07-31,3,M,23C,60,57,M,10,20,R,,,57,
2022,47583537,156236243,1,2022-07-14,1,N,35A,48,45,M,20,10,N,,,45,
2022,47583538,156236250,1,2022-07-14,1,N,35A,38,35,M,10,10,R,,,35,
2022,47583539,156236256,1,2022-07-14,1,N,280,48,45,M,10,20,N,,,45,
2022,47596356,156273715,1,2022-07-15,1,N,35A,55,52,M,20,20,R,,,52,
2022,47596357,156273715,2,2022-07-15,1,N,35A,67,64,M,20,20,N,,,64,
2022,47596358,156273719,1,2022-07-15,1,N,13B,22,19,F,20,20,R,,,19,
2022,47599988,156286173,1,2022-07-16,1,N,13A,66,63,F,10,10,R,,,63,
2022,47599991,156286176,1,2022-07-16,1,N,13B,37,34,M,10,10,R,,,34,
2022,47674874,156564328,1,2022-07-22,3,N,13B,53,50,M,20,20,R,,,50,
2022,47599995,156286194,1,2022-07-16,1,N,280,38,35,M,20,10,,,,35,
2022,47599996,156286200,1,2022-07-16,1,N,13B,51,48,M,10,10,R,,,48,
2022,47616015,156346462,1,2022-07-18,1,N,35A,32,29,F,20,20,R,,,29,
2022,48577014,159748086,1,2022-07-31,3,N,13A,26,23,M,20,20,R,,,23,
2022,47619281,156364647,1,2022-07-20,1,N,13B,24,21,M,10,20,R,,,21,
2022,47670396,156550953,1,2022-07-21,1,N,35A,39,36,M,20,10,R,,,36,
2022,48806441,160661952,1,2022-07-31,3,N,13A,48,45,M,10,10,R,,,45,
2022,47674875,156564335,1,2022-07-21,1,N,13A,23,20,M,10,10,R,,,20,
2022,47675716,156567415,1,2022-07-22,1,N,13B,48,45,M,10,10,N,,,45,
2022,47675717,156567417,1,2022-07-22,1,N,13B,27,24,M,10,10,R,,,24,
2022,47675718,156567418,1,2022-07-22,1,N,13A,50,47,M,20,20,R,,,47,
2022,47675719,156567419,1,2022-07-22,1,N,23H,37,34,M,10,10,N,,,34,
2022,47675720,156567434,1,2022-07-23,1,N,13B,41,38,M,10,10,R,,,38,
2022,47774863,156895732,1,2022-07-31,3,N,23C,46,43,M,10,20,N,,,43,
2022,47675721,156567440,1,2022-07-24,1,N,13B,41,38,M,10,10,R,,,38,
2022,47675722,156567447,1,2022-07-24,1,N,23C,31,28,F,10,20,N,,,28,
2022,47675723,156567447,2,2022-07-24,1,N,23C,31,28,F,10,10,N,,,28,
2022,47675724,156567449,1,2022-07-24,1,N,290,22,19,F,20,20,N,,,19,
2022,47681625,156586277,1,2022-07-25,1,N,13B,53,50,F,10,10,R,,,50,
2022,47681626,156586278,1,2022-07-26,1,N,23F,45,42,F,10,20,R,,,42,
2022,47681632,156586303,1,2022-07-26,1,N,35A,40,37,F,20,10,R,,,37,
2022,47681633,156586303,2,2022-07-26,1,N,35A,29,26,M,10,20,R,,,26,
2022,47681634,156586303,3,2022-07-26,1,N,35A,63,60,F,20,20,N,,,60,
2022,47681636,156586309,1,2022-07-26,1,N,23F,23,20,M,20,20,R,,,20,
2022,47776648,156901443,1,2022-07-27,1,N,35A,42,39,M,10,10,R,,,39,
2022,47681638,156586313,1,2022-07-27,1,N,13B,43,40,M,20,20,R,,,40,
2022,47685133,156595529,1,2022-07-27,1,N,13A,32,29,M,10,10,R,,,29,
2022,47743430,156799610,1,2022-07-27,1,N,13A,45,42,M,20,20,R,,,42,
2022,47743431,156799610,2,2022-07-27,1,N,13A,24,21,F,20,20,R,,,21,
2022,47697409,156634625,1,2022-07-27,1,N,90Z,31,28,M,10,10,R,,,28,
2022,47697411,156634634,1,2022-07-28,1,N,280,32,29,F,20,20,R,,,29,
2022,47697412,156634634,2,2022-07-28,1,N,280,29,26,M,20,20,R,,,26,
2022,47721656,156713578,1,2022-07-28,1,N,35A,32,29,M,10,10,R,,,29,
2022,47721657,156713578,2,2022-07-28,1,N,35A,31,28,M,20,20,R,,,28,
2022,48538921,159617376,1,2022-07-31,3,M,23C,60,57,M,20,20,R,,,57,
2022,47743433,156799636,1,2022-07-28,1,N,13C,48,45,M,10,10,R,,,45,
2022,47743434,156799641,1,2022-07-28,1,N,40A,39,36,M,10,10,R,,,36,
2022,47743435,156799641,2,2022-07-28,1,N,40A,48,45,M,10,10,R,,,45,
2022,47743436,156799641,3,2022-07-28,1,N,40A,58,55,M,10,10,R,,,55,
2022,47743437,156799641,4,2022-07-28,1,N,40A,46,43,M,10,10,N,,,43,
